id,org:resource,concept:name,time:timestamp,org:role,case:Permit travel permit number,case:DeclarationNumber,case:Amount,case:RequestedAmount,case:Permit TaskNumber,case:Permit BudgetNumber,case:OriginalAmount,case:Permit ProjectNumber,case:concept:name,case:Permit OrganizationalEntity,case:travel permit number,case:Permit RequestedBudget,case:id,case:Permit ID,case:Permit id,case:BudgetNumber,case:Permit ActivityNumber,case:AdjustedAmount
fd_declaration 1231_18,SYSTEM,Payment Handled,2018-02-26 17:31:27+00:00,UNDEFINED,travel permit number 1229,declaration number 1232,1631.2911358603812,1631.2911358603812,task 427,budget 980,1631.2911358603812,project 1230,declaration 1231,organizational unit 65456,travel permit number 1229,1008.2541753741816,declaration 1231,travel permit 1228,travel permit 1228,budget 145133,UNKNOWN,1631.2911358603812
st_step 12330_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-08-01 02:59:30+00:00,EMPLOYEE,travel permit number 12322,declaration number 12328,524.1855549933335,524.1855549933335,task 427,budget 10229,524.1855549933335,project 12323,declaration 12327,organizational unit 65460,travel permit number 12322,3273.64562380719,declaration 12327,travel permit 12321,travel permit 12321,budget 147414,UNKNOWN,524.1855549933335
st_step 12329_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-08-01 02:59:35+00:00,ADMINISTRATION,travel permit number 12322,declaration number 12328,524.1855549933335,524.1855549933335,task 427,budget 10229,524.1855549933335,project 12323,declaration 12327,organizational unit 65460,travel permit number 12322,3273.64562380719,declaration 12327,travel permit 12321,travel permit 12321,budget 147414,UNKNOWN,524.1855549933335
st_step 12331_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-08-01 12:07:57+00:00,SUPERVISOR,travel permit number 12322,declaration number 12328,524.1855549933335,524.1855549933335,task 427,budget 10229,524.1855549933335,project 12323,declaration 12327,organizational unit 65460,travel permit number 12322,3273.64562380719,declaration 12327,travel permit 12321,travel permit 12321,budget 147414,UNKNOWN,524.1855549933335
rv_travel permit 12321_6,STAFF MEMBER,Start trip,2018-11-08 00:00:00+00:00,EMPLOYEE,travel permit number 12322,declaration number 12328,524.1855549933335,524.1855549933335,task 427,budget 10229,524.1855549933335,project 12323,declaration 12327,organizational unit 65460,travel permit number 12322,3273.64562380719,declaration 12327,travel permit 12321,travel permit 12321,budget 147414,UNKNOWN,524.1855549933335
rv_travel permit 12321_7,STAFF MEMBER,End trip,2018-11-16 00:00:00+00:00,EMPLOYEE,travel permit number 12322,declaration number 12328,524.1855549933335,524.1855549933335,task 427,budget 10229,524.1855549933335,project 12323,declaration 12327,organizational unit 65460,travel permit number 12322,3273.64562380719,declaration 12327,travel permit 12321,travel permit 12321,budget 147414,UNKNOWN,524.1855549933335
st_step 12340_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-11-28 14:01:39+00:00,EMPLOYEE,travel permit number 12322,declaration number 12328,524.1855549933335,524.1855549933335,task 427,budget 10229,524.1855549933335,project 12323,declaration 12327,organizational unit 65460,travel permit number 12322,3273.64562380719,declaration 12327,travel permit 12321,travel permit 12321,budget 147414,UNKNOWN,524.1855549933335
st_step 12339_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-11-29 13:32:50+00:00,ADMINISTRATION,travel permit number 12322,declaration number 12328,524.1855549933335,524.1855549933335,task 427,budget 10229,524.1855549933335,project 12323,declaration 12327,organizational unit 65460,travel permit number 12322,3273.64562380719,declaration 12327,travel permit 12321,travel permit 12321,budget 147414,UNKNOWN,524.1855549933335
st_step 12338_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-12-03 13:40:08+00:00,SUPERVISOR,travel permit number 12322,declaration number 12328,524.1855549933335,524.1855549933335,task 427,budget 10229,524.1855549933335,project 12323,declaration 12327,organizational unit 65460,travel permit number 12322,3273.64562380719,declaration 12327,travel permit 12321,travel permit 12321,budget 147414,UNKNOWN,524.1855549933335
fd_declaration 12327_17,SYSTEM,Request Payment,2018-12-04 12:26:08+00:00,UNDEFINED,travel permit number 12322,declaration number 12328,524.1855549933335,524.1855549933335,task 427,budget 10229,524.1855549933335,project 12323,declaration 12327,organizational unit 65460,travel permit number 12322,3273.64562380719,declaration 12327,travel permit 12321,travel permit 12321,budget 147414,UNKNOWN,524.1855549933335
fd_declaration 12327_18,SYSTEM,Payment Handled,2018-12-06 17:31:34+00:00,UNDEFINED,travel permit number 12322,declaration number 12328,524.1855549933335,524.1855549933335,task 427,budget 10229,524.1855549933335,project 12323,declaration 12327,organizational unit 65460,travel permit number 12322,3273.64562380719,declaration 12327,travel permit 12321,travel permit 12321,budget 147414,UNKNOWN,524.1855549933335
st_step 12382_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-08-02 11:02:05+00:00,EMPLOYEE,travel permit number 12377,declaration number 12380,311.6797760903788,311.6797760903788,task 427,budget 3559,311.6797760903788,project 12378,declaration 12379,organizational unit 65459,travel permit number 12377,366.33818146509236,declaration 12379,travel permit 12376,travel permit 12376,budget 146667,UNKNOWN,311.6797760903788
st_step 12381_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-08-02 11:02:21+00:00,ADMINISTRATION,travel permit number 12377,declaration number 12380,311.6797760903788,311.6797760903788,task 427,budget 3559,311.6797760903788,project 12378,declaration 12379,organizational unit 65459,travel permit number 12377,366.33818146509236,declaration 12379,travel permit 12376,travel permit 12376,budget 146667,UNKNOWN,311.6797760903788
st_step 12383_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-08-03 10:42:53+00:00,SUPERVISOR,travel permit number 12377,declaration number 12380,311.6797760903788,311.6797760903788,task 427,budget 3559,311.6797760903788,project 12378,declaration 12379,organizational unit 65459,travel permit number 12377,366.33818146509236,declaration 12379,travel permit 12376,travel permit 12376,budget 146667,UNKNOWN,311.6797760903788
rv_travel permit 12376_6,STAFF MEMBER,Start trip,2018-09-25 00:00:00+00:00,EMPLOYEE,travel permit number 12377,declaration number 12380,311.6797760903788,311.6797760903788,task 427,budget 3559,311.6797760903788,project 12378,declaration 12379,organizational unit 65459,travel permit number 12377,366.33818146509236,declaration 12379,travel permit 12376,travel permit 12376,budget 146667,UNKNOWN,311.6797760903788
rv_travel permit 12376_7,STAFF MEMBER,End trip,2018-09-27 00:00:00+00:00,EMPLOYEE,travel permit number 12377,declaration number 12380,311.6797760903788,311.6797760903788,task 427,budget 3559,311.6797760903788,project 12378,declaration 12379,organizational unit 65459,travel permit number 12377,366.33818146509236,declaration 12379,travel permit 12376,travel permit 12376,budget 146667,UNKNOWN,311.6797760903788
st_step 12385_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-30 11:57:23+00:00,EMPLOYEE,travel permit number 12377,declaration number 12380,311.6797760903788,311.6797760903788,task 427,budget 3559,311.6797760903788,project 12378,declaration 12379,organizational unit 65459,travel permit number 12377,366.33818146509236,declaration 12379,travel permit 12376,travel permit 12376,budget 146667,UNKNOWN,311.6797760903788
st_step 12384_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-30 12:05:01+00:00,ADMINISTRATION,travel permit number 12377,declaration number 12380,311.6797760903788,311.6797760903788,task 427,budget 3559,311.6797760903788,project 12378,declaration 12379,organizational unit 65459,travel permit number 12377,366.33818146509236,declaration 12379,travel permit 12376,travel permit 12376,budget 146667,UNKNOWN,311.6797760903788
st_step 12386_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-31 10:59:34+00:00,SUPERVISOR,travel permit number 12377,declaration number 12380,311.6797760903788,311.6797760903788,task 427,budget 3559,311.6797760903788,project 12378,declaration 12379,organizational unit 65459,travel permit number 12377,366.33818146509236,declaration 12379,travel permit 12376,travel permit 12376,budget 146667,UNKNOWN,311.6797760903788
fd_declaration 12379_17,SYSTEM,Request Payment,2018-11-01 10:07:57+00:00,UNDEFINED,travel permit number 12377,declaration number 12380,311.6797760903788,311.6797760903788,task 427,budget 3559,311.6797760903788,project 12378,declaration 12379,organizational unit 65459,travel permit number 12377,366.33818146509236,declaration 12379,travel permit 12376,travel permit 12376,budget 146667,UNKNOWN,311.6797760903788
fd_declaration 12379_18,SYSTEM,Payment Handled,2018-11-05 17:31:18+00:00,UNDEFINED,travel permit number 12377,declaration number 12380,311.6797760903788,311.6797760903788,task 427,budget 3559,311.6797760903788,project 12378,declaration 12379,organizational unit 65459,travel permit number 12377,366.33818146509236,declaration 12379,travel permit 12376,travel permit 12376,budget 146667,UNKNOWN,311.6797760903788
st_step 12409_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-08-08 13:49:06+00:00,EMPLOYEE,travel permit number 12406,declaration number 12408,1552.6639866749674,1552.6639866749674,task 427,budget 1184,1552.6639866749674,project 1185,declaration 12407,organizational unit 65456,travel permit number 12406,2250.858430162843,declaration 12407,travel permit 12405,travel permit 12405,budget 147499,UNKNOWN,1552.6639866749674
st_step 12410_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-08-08 13:50:47+00:00,ADMINISTRATION,travel permit number 12406,declaration number 12408,1552.6639866749674,1552.6639866749674,task 427,budget 1184,1552.6639866749674,project 1185,declaration 12407,organizational unit 65456,travel permit number 12406,2250.858430162843,declaration 12407,travel permit 12405,travel permit 12405,budget 147499,UNKNOWN,1552.6639866749674
st_step 12411_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-08-09 09:10:57+00:00,SUPERVISOR,travel permit number 12406,declaration number 12408,1552.6639866749674,1552.6639866749674,task 427,budget 1184,1552.6639866749674,project 1185,declaration 12407,organizational unit 65456,travel permit number 12406,2250.858430162843,declaration 12407,travel permit 12405,travel permit 12405,budget 147499,UNKNOWN,1552.6639866749674
rv_travel permit 12405_6,STAFF MEMBER,Start trip,2018-12-01 00:00:00+00:00,EMPLOYEE,travel permit number 12406,declaration number 12408,1552.6639866749674,1552.6639866749674,task 427,budget 1184,1552.6639866749674,project 1185,declaration 12407,organizational unit 65456,travel permit number 12406,2250.858430162843,declaration 12407,travel permit 12405,travel permit 12405,budget 147499,UNKNOWN,1552.6639866749674
rv_travel permit 12405_7,STAFF MEMBER,End trip,2018-12-08 00:00:00+00:00,EMPLOYEE,travel permit number 12406,declaration number 12408,1552.6639866749674,1552.6639866749674,task 427,budget 1184,1552.6639866749674,project 1185,declaration 12407,organizational unit 65456,travel permit number 12406,2250.858430162843,declaration 12407,travel permit 12405,travel permit 12405,budget 147499,UNKNOWN,1552.6639866749674
st_step 12412_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-12-09 18:45:07+00:00,EMPLOYEE,travel permit number 12406,declaration number 12408,1552.6639866749674,1552.6639866749674,task 427,budget 1184,1552.6639866749674,project 1185,declaration 12407,organizational unit 65456,travel permit number 12406,2250.858430162843,declaration 12407,travel permit 12405,travel permit 12405,budget 147499,UNKNOWN,1552.6639866749674
st_step 12413_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-12-09 19:05:14+00:00,ADMINISTRATION,travel permit number 12406,declaration number 12408,1552.6639866749674,1552.6639866749674,task 427,budget 1184,1552.6639866749674,project 1185,declaration 12407,organizational unit 65456,travel permit number 12406,2250.858430162843,declaration 12407,travel permit 12405,travel permit 12405,budget 147499,UNKNOWN,1552.6639866749674
st_step 12414_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-12-13 14:37:35+00:00,SUPERVISOR,travel permit number 12406,declaration number 12408,1552.6639866749674,1552.6639866749674,task 427,budget 1184,1552.6639866749674,project 1185,declaration 12407,organizational unit 65456,travel permit number 12406,2250.858430162843,declaration 12407,travel permit 12405,travel permit 12405,budget 147499,UNKNOWN,1552.6639866749674
fd_declaration 12407_17,SYSTEM,Request Payment,2018-12-14 10:26:00+00:00,UNDEFINED,travel permit number 12406,declaration number 12408,1552.6639866749674,1552.6639866749674,task 427,budget 1184,1552.6639866749674,project 1185,declaration 12407,organizational unit 65456,travel permit number 12406,2250.858430162843,declaration 12407,travel permit 12405,travel permit 12405,budget 147499,UNKNOWN,1552.6639866749674
fd_declaration 12407_18,SYSTEM,Payment Handled,2018-12-17 17:31:08+00:00,UNDEFINED,travel permit number 12406,declaration number 12408,1552.6639866749674,1552.6639866749674,task 427,budget 1184,1552.6639866749674,project 1185,declaration 12407,organizational unit 65456,travel permit number 12406,2250.858430162843,declaration 12407,travel permit 12405,travel permit 12405,budget 147499,UNKNOWN,1552.6639866749674
st_step 1256_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-01-29 10:56:28+00:00,EMPLOYEE,travel permit number 1252,declaration number 1255,620.7966662901591,620.7966662901591,task 427,budget 522,620.7966662901591,project 1253,declaration 1254,organizational unit 65456,travel permit number 1252,1036.9797653904204,declaration 1254,travel permit 1251,travel permit 1251,budget 145137,UNKNOWN,620.7966662901591
st_step 1257_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-01-29 10:56:33+00:00,ADMINISTRATION,travel permit number 1252,declaration number 1255,620.7966662901591,620.7966662901591,task 427,budget 522,620.7966662901591,project 1253,declaration 1254,organizational unit 65456,travel permit number 1252,1036.9797653904204,declaration 1254,travel permit 1251,travel permit 1251,budget 145137,UNKNOWN,620.7966662901591
st_step 1258_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-01-31 15:04:10+00:00,SUPERVISOR,travel permit number 1252,declaration number 1255,620.7966662901591,620.7966662901591,task 427,budget 522,620.7966662901591,project 1253,declaration 1254,organizational unit 65456,travel permit number 1252,1036.9797653904204,declaration 1254,travel permit 1251,travel permit 1251,budget 145137,UNKNOWN,620.7966662901591
rv_travel permit 1251_6,STAFF MEMBER,Start trip,2018-02-01 00:00:00+00:00,EMPLOYEE,travel permit number 1252,declaration number 1255,620.7966662901591,620.7966662901591,task 427,budget 522,620.7966662901591,project 1253,declaration 1254,organizational unit 65456,travel permit number 1252,1036.9797653904204,declaration 1254,travel permit 1251,travel permit 1251,budget 145137,UNKNOWN,620.7966662901591
rv_travel permit 1251_7,STAFF MEMBER,End trip,2018-02-03 00:00:00+00:00,EMPLOYEE,travel permit number 1252,declaration number 1255,620.7966662901591,620.7966662901591,task 427,budget 522,620.7966662901591,project 1253,declaration 1254,organizational unit 65456,travel permit number 1252,1036.9797653904204,declaration 1254,travel permit 1251,travel permit 1251,budget 145137,UNKNOWN,620.7966662901591
st_step 1260_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-02-05 10:45:15+00:00,EMPLOYEE,travel permit number 1252,declaration number 1255,620.7966662901591,620.7966662901591,task 427,budget 522,620.7966662901591,project 1253,declaration 1254,organizational unit 65456,travel permit number 1252,1036.9797653904204,declaration 1254,travel permit 1251,travel permit 1251,budget 145137,UNKNOWN,620.7966662901591
st_step 1261_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-02-05 10:45:23+00:00,ADMINISTRATION,travel permit number 1252,declaration number 1255,620.7966662901591,620.7966662901591,task 427,budget 522,620.7966662901591,project 1253,declaration 1254,organizational unit 65456,travel permit number 1252,1036.9797653904204,declaration 1254,travel permit 1251,travel permit 1251,budget 145137,UNKNOWN,620.7966662901591
st_step 1259_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-02-05 16:00:41+00:00,SUPERVISOR,travel permit number 1252,declaration number 1255,620.7966662901591,620.7966662901591,task 427,budget 522,620.7966662901591,project 1253,declaration 1254,organizational unit 65456,travel permit number 1252,1036.9797653904204,declaration 1254,travel permit 1251,travel permit 1251,budget 145137,UNKNOWN,620.7966662901591
